"theta1","theta2","k","lambda","R12"
0.46316183254727,2.32143406860183,1.58909048816979,10.1902773895072,0.273450309086326
0.46316183254727,2.32143406860183,1.58909048816979,10.1902773895072,0.273450309086326
0.46316183254727,2.32143406860183,1.58909048816979,10.1902773895072,0.273450309086326
0.46316183254727,2.32143406860183,1.58909048816979,10.1902773895072,0.273450309086326
0.46316183254727,2.32143406860183,1.58909048816979,10.1902773895072,0.273450309086326
0.46316183254727,2.32143406860183,1.58909048816979,10.1902773895072,0.273450309086326
0.46316183254727,2.32143406860183,1.58909048816979,10.1902773895072,0.273450309086326
0.46316183254727,2.32143406860183,1.58909048816979,10.1902773895072,0.273450309086326
0.46316183254727,2.32143406860183,1.58909048816979,10.1902773895072,0.273450309086326
0.46316183254727,2.32143406860183,1.58909048816979,10.1902773895072,0.273450309086326
0.46316183254727,2.32143406860183,1.58909048816979,10.1902773895072,0.273450309086326
0.406655616459584,2.34777028094863,1.50178682593169,10.4622158960618,0.292675361147812
0.406655616459584,2.34777028094863,1.50178682593169,10.4622158960618,0.292675361147812
0.406655616459584,2.34777028094863,1.50178682593169,10.4622158960618,0.292675361147812
0.372210678024544,2.29864128252499,1.4509386299796,9.9606395613809,0.269737886122061
0.372210678024544,2.29864128252499,1.4509386299796,9.9606395613809,0.269737886122061
0.395043804402451,2.31448837453396,1.48444921490756,10.1197440752634,0.27586214576746
0.395043804402451,2.31448837453396,1.48444921490756,10.1197440752634,0.27586214576746
0.395043804402451,2.31448837453396,1.48444921490756,10.1197440752634,0.27586214576746
0.395043804402451,2.31448837453396,1.48444921490756,10.1197440752634,0.27586214576746
0.434954892357255,2.32368241391712,1.54489337088136,10.213214427466,0.277249547643748
0.434954892357255,2.32368241391712,1.54489337088136,10.213214427466,0.277249547643748
0.434857236174529,2.30824132456575,1.54474250985842,10.0567225825212,0.268804194962449
0.434857236174529,2.30824132456575,1.54474250985842,10.0567225825212,0.268804194962449
0.434857236174529,2.30824132456575,1.54474250985842,10.0567225825212,0.268804194962449
0.434857236174529,2.30824132456575,1.54474250985842,10.0567225825212,0.268804194962449
0.434857236174529,2.30824132456575,1.54474250985842,10.0567225825212,0.268804194962449
0.379271769336368,2.29147399595635,1.46122009660245,9.88950403211835,0.265368015154522
0.366340741938679,2.28656498980092,1.44244666099805,9.84107536152566,0.264154285833849
0.366340741938679,2.28656498980092,1.44244666099805,9.84107536152566,0.264154285833849
0.366340741938679,2.28656498980092,1.44244666099805,9.84107536152566,0.264154285833849
0.380637392270047,2.32502038291249,1.46321693543164,10.2268885374406,0.282640599409446
0.380637392270047,2.32502038291249,1.46321693543164,10.2268885374406,0.282640599409446
0.380637392270047,2.32502038291249,1.46321693543164,10.2268885374406,0.282640599409446
0.380637392270047,2.32502038291249,1.46321693543164,10.2268885374406,0.282640599409446
0.380637392270047,2.32502038291249,1.46321693543164,10.2268885374406,0.282640599409446
0.380637392270047,2.32502038291249,1.46321693543164,10.2268885374406,0.282640599409446
0.377308425310404,2.32964481100748,1.45835403330994,10.274291569597,0.2853294742924
0.42102428361377,2.33669399300028,1.52352127456175,10.3469727913314,0.285551919429056
0.396147219437407,2.32728808317789,1.48608808249921,10.2501063708851,0.282538183031113
0.396147219437407,2.32728808317789,1.48608808249921,10.2501063708851,0.282538183031113
0.396147219437407,2.32728808317789,1.48608808249921,10.2501063708851,0.282538183031113
0.396147219437407,2.32728808317789,1.48608808249921,10.2501063708851,0.282538183031113
0.396147219437407,2.32728808317789,1.48608808249921,10.2501063708851,0.282538183031113
0.396147219437407,2.32728808317789,1.48608808249921,10.2501063708851,0.282538183031113
0.396147219437407,2.32728808317789,1.48608808249921,10.2501063708851,0.282538183031113
0.396147219437407,2.32728808317789,1.48608808249921,10.2501063708851,0.282538183031113
0.404631147933073,2.30183325759371,1.49874958120957,9.99248447157081,0.268282105921735
0.404631147933073,2.30183325759371,1.49874958120957,9.99248447157081,0.268282105921735
0.404631147933073,2.30183325759371,1.49874958120957,9.99248447157081,0.268282105921735
0.404631147933073,2.30183325759371,1.49874958120957,9.99248447157081,0.268282105921735
0.404631147933073,2.30183325759371,1.49874958120957,9.99248447157081,0.268282105921735
0.404631147933073,2.30183325759371,1.49874958120957,9.99248447157081,0.268282105921735
0.404631147933073,2.30183325759371,1.49874958120957,9.99248447157081,0.268282105921735
0.404631147933073,2.30183325759371,1.49874958120957,9.99248447157081,0.268282105921735
0.404631147933073,2.30183325759371,1.49874958120957,9.99248447157081,0.268282105921735
0.41454678440346,2.32589364119182,1.51368455975912,10.2358231530735,0.280233062118539
0.41454678440346,2.32589364119182,1.51368455975912,10.2358231530735,0.280233062118539
0.41454678440346,2.32589364119182,1.51368455975912,10.2358231530735,0.280233062118539
0.41454678440346,2.32589364119182,1.51368455975912,10.2358231530735,0.280233062118539
0.41454678440346,2.32589364119182,1.51368455975912,10.2358231530735,0.280233062118539
0.41454678440346,2.32589364119182,1.51368455975912,10.2358231530735,0.280233062118539
0.41454678440346,2.32589364119182,1.51368455975912,10.2358231530735,0.280233062118539
0.41454678440346,2.32589364119182,1.51368455975912,10.2358231530735,0.280233062118539
0.41454678440346,2.32589364119182,1.51368455975912,10.2358231530735,0.280233062118539
0.41454678440346,2.32589364119182,1.51368455975912,10.2358231530735,0.280233062118539
